,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData mode NsValence,MagpieData mode NUnfilled,Yang delta,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,std_dev bent 150 degrees CN_2,mean linear CN_2,std_dev linear CN_2,std_dev wt CN_5,std_dev pentagonal planar CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_9,std_dev wt CN_9,mean q2 CN_9,std_dev q2 CN_9,mean q4 CN_9,std_dev q4 CN_9,mean q6 CN_9,std_dev q6 CN_9,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,mean ordering parameter shell 2,mean ordering parameter shell 3,xrd_36,xrd_38,xrd_39,xrd_50,xrd_52,xrd_54,xrd_55,xrd_58,xrd_65,xrd_68,xrd_69,xrd_74,xrd_75,xrd_80,xrd_81,xrd_89,xrd_92,xrd_93,xrd_96,xrd_97,xrd_104,xrd_112,xrd_113,xrd_116,xrd_117,xrd_118,xrd_119,xrd_123,xrd_124,jml_rdf_13,jml_rdf_14,jml_rdf_16,jml_rdf_19,jml_rdf_20,jml_rdf_23,jml_rdf_24,jml_rdf_39,jml_rdf_42,jml_rdf_85,jml_rdf_91,jml_rdf_94,jml_rdf_98,jml_adf1_36,jml_adf1_48,jml_adf1_53,jml_adf1_82,jml_adf1_97,jml_adf1_126,jml_adf1_162,jml_adf1_165,jml_adf1_168,jml_adf2_49,jml_adf2_57,jml_adf2_61,jml_adf2_65,jml_adf2_74,jml_adf2_82,jml_adf2_97,jml_adf2_104,jml_adf2_114,jml_adf2_118,jml_adf2_134,jml_adf2_136,jml_adf2_165,jml_nn_13,jml_nn_14,jml_nn_16,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_24,jml_nn_26,jml_nn_32,jml_nn_35,jml_nn_39,jml_nn_40,jml_nn_42,jml_nn_43,jml_nn_53,jml_nn_69,crystal_system_int,is_centrosymmetric,structural complexity per atom
78,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,2.92269E-14,6.53533E-14,6.77585E-09,1.09505E-05,0.009792015,0.021895611,0.084299799,0.188500082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886556,0.012259102,0.033892615,0.116122155,0.114289079,3.16994E-05,0.001433272,0.012025383,0.018521179,0.005408993,0.000498059,0.02408889,0.037807237,0.000650451,8.17203E-05,0.003609907,0.008070277,1.51653E-05,0.003462588,0.009396068,0.015007923,0.007557154,0.000418509,9.86719E-05,1.24054E-05,0.000116804,0.000865571,0.004209976,0.013439393,0.020701922,0.008048708,0,0,0,0,0,0,0,0,0,0.3396,1.2435,1.8861,0.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,1.666666667,1.666666667,3.666666667,6,TRUE,1.918295834
79,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.117738769,0.040657047,0.095274543,0,0,0,0,0,0,0,0,0.083150634,0.117592754,3.97331E-10,5.62632E-10,0.013471255,0.019051232,0.046027467,0.065092668,0,0,0.297435089,0.180918377,0.099501394,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.5595,0,2.3202,3.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,6,5.333333333,3,TRUE,1.918295834
80,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020191,0.062253951,0.221048798,0.176577619,0.003314968,0.004688072,0.000527953,0.000746638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886556,0.012259102,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.5895,0,1.6048,4.5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,0,5,TRUE,1.918295834
81,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.063886555,0.035101519,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
82,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0.088040376,0.062253947,0.007527452,0.000314541,9.2666E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.42821929,0.269975413,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
83,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,5.84537E-14,8.26661E-14,8.57085E-09,1.38514E-05,0.019584027,0.027695997,0.168599599,0.238435839,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,4.30674E-10,3.86148E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.171363794,0.028394024,0.047649558,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.918295834
84,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.085182074,0.01634547,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,TRUE,1.918295834
85,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.018477919,0.013065862,0.062307504,0.044058059,0.100936645,0.071372986,0,0,0,0,0,0,0,0,0,0,0.254514428,0.188180606,0.044222841,0.076302018,0.12541575,0.078542379,0.000381494,0.007419681,0.021356645,0.017699087,0.000573562,0.007719876,0.043244117,0.02954549,5.45869E-06,2.94574E-05,0.01337133,0.010855493,0.002456158,0.02007084,0.015552273,0.000411961,0.000047294,0.005351167,0.000238655,0.001705494,0.035438033,0.037480155,0.024586447,0.010003519,2.30997E-06,8.62735E-08,0,0,0,0,0,0,0,0,0,0,0.757,0.7092,0.3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,TRUE,1.918295834
86,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.026185659,0.018516057,0.031805699,0.022490026,0.09525801,0.067357585,0,0,0.171363794,0.089238363,0.036096246,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,1.2617,0,0.4348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0.666666667,6,TRUE,1.918295834
87,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.080408167,0.044222842,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,1.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,5,TRUE,1.918295834
88,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.098136135,0.040657048,0.083386016,0,0,0,0,0,0,0,0,0.166301268,0.117592754,7.41289E-10,5.47127E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.171363794,0.028394025,0.00544849,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,1.3017,0,0,1.336,1.4372,0.3467,1.1485,0.6229,0.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,2.333333333,1.333333333,0,1.666666667,1.666666667,0,3.333333333,6,TRUE,1.918295834
89,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,5.84537E-14,8.2666E-14,8.57085E-09,1.38514E-05,0.019584025,0.027695993,0.168599599,0.238435839,0.238435839,0.117738769,0.040657047,0.095274543,0,0,0,0,0,0,0,0,0.166301268,0.117592754,9.15048E-10,6.49728E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.254514428,0.080408166,0.044222841,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0.744,0,0.5084,0.4763,0.5055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,2.666666667,0,0,1.333333333,0,0,1.333333333,3,TRUE,1.918295834
90,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.254514428,0.056788049,0.00544849,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,1.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
91,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.090985734,0.044544145,0.076302018,0.12541575,0.078542379,0.000381494,0.007419681,0.021356645,0.017699087,0.000573562,0.007719876,0.043244117,0.02954549,5.45869E-06,2.94574E-05,0.01337133,0.010855493,0.002456158,0.02007084,0.015552273,0.000411961,0.000047294,0.005351167,0.000238655,0.001705494,0.035438033,0.037480155,0.024586447,0.010003519,2.30997E-06,8.62735E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
92,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.088040385,0.062253954,0.007527453,0.000314541,9.26661E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.050196579,0.059646161,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,0.918295834
93,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,6.87391E-10,4.93456E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.254514428,0.043597315,0.000651453,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,TRUE,0.918295834
94,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.018477918,0.013065861,0.062307504,0.044058059,0.100936646,0.071372987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.008143756,0.004471548,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,0.918295834
95,0.027196415,0.075545596,0.111323991,2,8,0.053685098,-0.055289806,0,0,0,0,0.066030291,0.066030291,0.00798407,0.000333621,6.94995E-08,6.94995E-08,2.34294E-07,2.34294E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.123279979,0.01089698,0.139535819,0.058280199,0.016746684,0.007229394,0.024115008,0.009263604,0.002552798,2.14793E-06,0.0482853,0.004946193,0.000785375,0.001683714,0.005869234,0.000912113,0.000124298,0.016142504,0.000272611,2.39989E-05,0.000441472,0.001776345,8.48603E-06,0.019068619,0.006579643,1.05734E-05,7.35322E-07,5.95607E-06,6.52748E-05,0.004265692,0.003141359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.5
96,0.027196415,0.075545596,0.111323991,2,8,0.053685098,-0.055289806,0,0,0,0,0.066030291,0.066030291,0.234457655,0.187281496,0.019660472,0.022931816,0.127241629,0.218561039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.085182074,0.016345469,0.139535819,0.058280199,0.016746684,0.007229394,0.024115008,0.009263604,0.002552798,2.14793E-06,0.0482853,0.004946193,0.000785375,0.001683714,0.005869234,0.000912113,0.000124298,0.016142504,0.000272611,2.39989E-05,0.000441472,0.001776345,8.48603E-06,0.019068619,0.006579643,1.05734E-05,7.35322E-07,5.95607E-06,6.52748E-05,0.004265692,0.003141359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.5
97,0.027196415,0.075545596,0.111323991,2,8,0.053685098,-0.055289806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.160816336,0.088445684,0.139535819,0.058280199,0.016746684,0.007229394,0.024115008,0.009263604,0.002552798,2.14793E-06,0.0482853,0.004946193,0.000785375,0.001683714,0.005869234,0.000912113,0.000124298,0.016142504,0.000272611,2.39989E-05,0.000441472,0.001776345,8.48603E-06,0.019068619,0.006579643,1.05734E-05,7.35322E-07,5.95607E-06,6.52748E-05,0.004265692,0.003141359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1.5
98,0.027196415,0.075545596,0.111323991,2,8,0.053685098,-0.055289806,0,0,0,0,0.066030291,0.066030291,0.00798407,0.000333621,6.94995E-08,6.94995E-08,2.34294E-07,2.34294E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.056788049,0.011328945,0.139535819,0.058280199,0.016746684,0.007229394,0.024115008,0.009263604,0.002552798,2.14793E-06,0.0482853,0.004946193,0.000785375,0.001683714,0.005869234,0.000912113,0.000124298,0.016142504,0.000272611,2.39989E-05,0.000441472,0.001776345,8.48603E-06,0.019068619,0.006579643,1.05734E-05,7.35322E-07,5.95607E-06,6.52748E-05,0.004265692,0.003141359,0,0,0,0,0,0,0,0,0,0,2.0667,1.2908,1.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.5
99,0.027196415,0.075545596,0.111323991,2,8,0.053685098,-0.055289806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422833713,0.160816336,0.088445684,0.139535819,0.058280199,0.016746684,0.007229394,0.024115008,0.009263604,0.002552798,2.14793E-06,0.0482853,0.004946193,0.000785375,0.001683714,0.005869234,0.000912113,0.000124298,0.016142504,0.000272611,2.39989E-05,0.000441472,0.001776345,8.48603E-06,0.019068619,0.006579643,1.05734E-05,7.35322E-07,5.95607E-06,6.52748E-05,0.004265692,0.003141359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1.5
100,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0.088040385,0.062253954,0.007527453,0.000314541,9.26661E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.228306655,0.13771195,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FALSE,2.584962501
101,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.087234099,0.044999108,0.083386017,0,0,0,0,0,0,0,0,0.083150634,0.117592754,1.78412E-10,2.72926E-10,0.013471255,0.019051232,0.046027467,0.065092668,0.083150634,0.117592754,0.171363794,0.032668735,0.021100534,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,FALSE,2.584962501
102,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.026185659,0.018516057,0.031805699,0.022490026,0.09525801,0.067357585,0,0,0.171363794,0.061858412,0.045212596,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,FALSE,2.584962501
103,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166301268,0.117592754,0.018477918,0.013065861,0.062307504,0.044058059,0.100936646,0.071372987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.080408169,0.044222842,0.076302018,0.12541575,0.078542379,0.000381494,0.007419681,0.021356645,0.017699087,0.000573562,0.007719876,0.043244117,0.02954549,5.45869E-06,2.94574E-05,0.01337133,0.010855493,0.002456158,0.02007084,0.015552273,0.000411961,0.000047294,0.005351167,0.000238655,0.001705494,0.035438033,0.037480155,0.024586447,0.010003519,2.30997E-06,8.62735E-08,0,0,0,0,0,0,0,0,0,0,0.757,0.7092,0.3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,FALSE,2.584962501
104,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0,0,0.171363794,0.034837266,0.015323878,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,1.2617,0,0.4348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0.666666667,6,FALSE,2.584962501
