,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData avg_dev Number,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData avg_dev MeltingT,MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData avg_dev Electronegativity,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData avg_dev NsUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev SpaceGroupNumber,avg ionic char,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,mean water-like CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,mean linear CN_2,mean square co-planar CN_4,mean rectangular see-saw-like CN_4,std_dev wt CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_8,mean body-centered cubic CN_8,mean wt CN_10,std_dev wt CN_10,mean q2 CN_10,std_dev q2 CN_10,mean q4 CN_10,std_dev q4 CN_10,mean q6 CN_10,std_dev q6 CN_10,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_12,mean cuboctahedral CN_12,mean q4 CN_12,std_dev q4 CN_12,mean q6 CN_12,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,max packing efficiency,xrd_9,xrd_17,xrd_18,xrd_19,xrd_25,xrd_27,xrd_28,xrd_29,xrd_30,xrd_31,xrd_32,xrd_33,xrd_34,xrd_35,xrd_37,xrd_38,xrd_39,xrd_42,xrd_43,xrd_44,xrd_45,xrd_47,xrd_48,xrd_54,xrd_66,xrd_67,xrd_68,xrd_75,xrd_76,xrd_78,xrd_79,xrd_80,xrd_81,xrd_90,xrd_97,xrd_98,xrd_109,xrd_110,xrd_113,xrd_114,xrd_115,xrd_119,xrd_120,xrd_125,xrd_126,xrd_127,OFM: s^2 - s^1,OFM: s^2 - d^5,OFM: d^2 - s^1,OFM: d^2 - d^5,jml_rdf_5,jml_rdf_10,jml_rdf_12,jml_rdf_13,jml_rdf_14,jml_rdf_15,jml_rdf_20,jml_rdf_21,jml_rdf_30,jml_rdf_49,jml_rdf_50,jml_rdf_59,jml_rdf_65,jml_rdf_77,jml_rdf_80,jml_rdf_82,jml_adf1_8,jml_adf1_30,jml_adf1_37,jml_adf1_40,jml_adf1_41,jml_adf1_45,jml_adf1_58,jml_adf1_60,jml_adf1_65,jml_adf1_66,jml_adf1_70,jml_adf1_71,jml_adf1_72,jml_adf1_77,jml_adf1_78,jml_adf1_83,jml_adf1_90,jml_adf1_94,jml_adf1_103,jml_adf1_107,jml_adf1_108,jml_adf1_109,jml_adf1_110,jml_adf1_111,jml_adf1_119,jml_adf1_120,jml_adf1_121,jml_adf1_135,jml_adf1_140,jml_adf1_142,jml_adf1_159,jml_adf1_160,jml_adf1_172,jml_adf1_179,jml_adf2_22,jml_adf2_23,jml_adf2_30,jml_adf2_32,jml_adf2_33,jml_adf2_34,jml_adf2_37,jml_adf2_38,jml_adf2_39,jml_adf2_40,jml_adf2_47,jml_adf2_51,jml_adf2_58,jml_adf2_60,jml_adf2_61,jml_adf2_64,jml_adf2_65,jml_adf2_71,jml_adf2_75,jml_adf2_78,jml_adf2_81,jml_adf2_85,jml_adf2_88,jml_adf2_90,jml_adf2_91,jml_adf2_103,jml_adf2_105,jml_adf2_107,jml_adf2_108,jml_adf2_111,jml_adf2_118,jml_adf2_119,jml_adf2_121,jml_adf2_128,jml_adf2_132,jml_adf2_137,jml_adf2_139,jml_adf2_142,jml_adf2_145,jml_adf2_147,jml_adf2_149,jml_adf2_151,jml_adf2_153,jml_adf2_158,jml_adf2_160,jml_adf2_162,jml_adf2_163,jml_adf2_172,jml_adf2_176,jml_adf2_178,jml_ddf_40,jml_ddf_44,jml_ddf_48,jml_ddf_64,jml_ddf_85,jml_ddf_94,jml_ddf_116,jml_ddf_120,jml_ddf_139,jml_nn_5,jml_nn_12,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_30,jml_nn_75,jml_nn_82,jml_nn_90,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,sine coulomb matrix eig 0,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,structural complexity per atom,structural complexity per cell
10,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,0.051249988,0.069180346,0.188170429,0.254003867,0.208466962,0.013553226,0.08052442,0.067471167,0.075643259,0.129581351,0.021885469,0.045577963,0.072951021,0.046839873,0.044467133,0.033321642,0.006334644,0.006771489,0.011882153,0.008988187,0.024761909,0.018805481,0,0,0,0,0,0,0,0,0.044743986,0.044743986,0.006529723,0.005117184,0.024049634,0.079309444,0.07108185,0.143053258,0.594333396,0.001033859,3.17264E-08,8.18254E-10,1.25192E-11,3.76397E-05,0.000662426,0.001296355,0.001588825,0.001326231,0.00090472,0.001153375,0.005220244,0.021788551,0.058237159,0.11409779,0.09414056,0.060820413,0.005615261,0.002220733,0.000981261,0.000538046,0.001185247,0.001467175,0.017658931,0.018597987,0.022108736,0.02200352,0.003181345,0.005236974,0.005363838,0.004633356,0.004748215,0.004280164,0.007328727,0.00382662,0.002690386,0.003927171,0.003190669,0.005829532,0.008162389,0.00919768,0.003325336,0.004152982,0.004795879,0.002749655,0.001154893,0.343162595,0.343162595,0.343162595,0.343162595,0,0,0,0,0,0,0,0,1.2253,0.2267,0.8704,1.0906,0,0.0911,1.0123,0.3211,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1.333333333,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2.666666667,2,1,6,0,3.333333333,4,0,0,0,0,2,0,0,2,2,2.666666667,3,2,0,7,2.666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,15,27,25,19.6,26,27,11.25,31,12,0,0,0,0,0,0.666666667,6.666666667,1.333333333,6.666666667,7.665826396,20.10107916,0.72910037,10,6,TRUE,4387.539809,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
11,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0.081420493,0.059585403,0.081420493,0.059585403,0.008752481,0.012377877,0.001198105,0.001694353,7.0726E-05,0.02128437,0.169157038,0.011897818,0.012220769,0.108805736,0.026620257,0.043632857,0.060262077,0.016993148,0.105817188,0.089843171,0.018403853,0.018677372,0.029405337,0.025717521,0.061906352,0.053924419,0.018325655,0.013537005,0.000614937,0.000443818,0.003052282,0.002245635,0.009865935,0.007313477,0.050531098,0.050531098,0.005773363,0.003723106,0.026953832,0.02616879,0.018615076,0.129577647,0.550023615,4.39942E-05,0.000242053,0.000119018,3.49802E-05,0.000806186,0.000433691,0.000263613,0.000275617,0.000265454,0.000200967,0.000615484,0.004270859,0.019563384,0.055470517,0.122408516,0.104629793,0.063468682,0.001439968,0.000507287,0.000589313,0.000686862,0.000306487,0.000111017,0.02312368,0.023023872,0.02617387,0.025324487,0.002442362,0.004917686,0.006921243,0.006057337,0.005113944,0.004708207,0.010814797,0.001862143,0.001757716,0.006902128,0.00683108,0.007233723,0.007621059,0.007572011,0.007139142,0.005953725,0.000807155,0.000541985,0.000343868,0.325655448,0.325655448,0.325655448,0.325655448,0,0,0,0,0,0,0,0,5.5022,1.3572,2.1715,2.3321,0,1.6365,0.5051,0.801,0,0,0,0,0,0,0,0,1,3,7,5.333333333,4,0,0,0,0,0,0,7,6.333333333,3,5,4.666666667,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2.333333333,1,4,2,1,1,5.333333333,0,0,0,5,4,8,7,0,1,7,6.333333333,4.666666667,1,0,4,4.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.33333333,3.333333333,4,7.681913143,20.05898535,0.730630388,2,7,TRUE,4407.012412,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
12,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0.028860891,0.004323489,0,0,0,0.416969552,0.40168516,0.030222117,0.048706288,0.008481289,0.014730719,0.00767262,0.012008867,0.01667197,0.026246978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046961601,0.063746162,0.20599736,0.637553765,0.002953649,0.001148837,0.000812496,0.000352724,4.23904E-08,8.2429E-06,5.54286E-05,0.000229993,0.000597012,0.0010263,0.001531721,0.003950777,0.015578284,0.04894845,0.132088474,0.109509706,0.057600957,0.002574708,0.003142804,0.002939105,0.00172738,0.000163079,0.000202381,0.017620135,0.029209437,0.03592351,0.029856108,0.00205533,0.00258547,0.007678134,0.009170453,0.00814377,0.00546866,0.006343284,0.000196005,0.00047458,0.000849709,0.002112159,0.009714591,0.013209473,0.017119772,0.003442975,0.001339495,0.004781856,0.004457422,0.002845874,0.470900478,0.470900478,0.470900478,0.470900478,0,0,0,0,0,0,0,0,2.456,2.0446,0.6543,0.6246,0.1284,1.8262,1.3528,1.2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,2,5,2,7.646963391,20.15066313,0.727306301,123,4,TRUE,4334.922919,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
13,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0.002427721,0.001716658,0.002427721,0.001716658,0.091631485,0.110562856,0.01566313,0.018899185,0.001101171,5.17198E-05,0.000442949,0.108309421,0.124432361,0.013012136,0.002917622,0.003784554,0.032576748,0.029654916,0.087867266,0.045111802,0.014179495,0.013134202,0.022887923,0.011850152,0.048750489,0.025844725,0.025281314,0.022363345,0.003843995,0.003338441,0.004923039,0.004366782,0.013860353,0.012606489,0.018458348,0.018458348,0.002966477,0.006160208,0.010272563,0.020271482,0.01964722,0.135035206,0.591988899,1.11893E-05,0.001679092,0.001372105,0.000654986,5.88016E-05,0.000327428,0.000470257,0.000595017,0.000612149,0.000545558,0.001056261,0.004533047,0.01815425,0.053204064,0.138036799,0.111880172,0.055175008,0.000436447,0.000285462,0.000829336,0.001655717,0.002015455,0.001640196,0.01864891,0.030137361,0.032480465,0.026079341,0.002619312,0.003367987,0.007134404,0.009549757,0.008466373,0.004612901,0.008862765,0.000433099,0.000844814,0.004924687,0.006491446,0.008412762,0.010502432,0.012057591,0.003285681,0.001996417,0.001859218,0.001490543,0.00076396,0.36722689,0.36722689,0.36722689,0.36722689,0,0,0,0,0,0,0,0,0,1.826,0.4382,1.0982,0.1291,2.1102,0.6796,0.485,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,2,4,0,5.333333333,1.333333333,5,1,0,1,0,0,7.666666667,0,0,5,6,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,4,7,0,0,0,0,0,0,0,9.333333333,2,2.666666667,7.612575156,20.24168958,0.72403562,2,7,TRUE,4427.366762,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
14,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,0.01339243,0.01825353,0.00204544,0.00278788,0.000145946,6.55683E-05,0.000564256,0.065158257,0.067408464,0,0,0,0.254566978,0.232466573,0.130069894,0.117596918,0.013165332,0.010384631,0.03419417,0.030713991,0.073222257,0.066043212,0,0,0,0,0,0,0,0,0.102297101,0.102297101,0.012140868,0.019863081,0.05587606,0.002538161,0.002072856,0.168265906,0.619919048,1.07879E-90,8.71458E-47,2.4025E-42,3.87441E-38,8.91614E-18,7.69097E-13,1.02427E-10,8.08999E-09,3.80699E-07,1.07298E-05,0.000182104,0.001870137,0.011662937,0.044249835,0.143289201,0.121949454,0.062869094,0.000420916,2.93836E-05,7.81328E-06,5.16272E-05,0.000625852,0.000978296,0.022678851,0.033215385,0.040157815,0.032702536,0.000465845,0.001688797,0.008302851,0.010948748,0.009805511,0.006050327,0.013279251,3.15008E-05,0.000196672,0.000243319,0.001271389,0.014967271,0.018065823,0.018547687,0.003949918,0.001179232,0.000515275,0.000917496,0.000953999,0.482775189,0.482775189,0.482775189,0.482775189,0,0,0,0,0,0,0,0,6.3313,2.3425,2.2488,0,0,2.8247,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1.333333333,0,0,0,2.666666667,0,0,2,2,4,0,0,0,0,2,0,0,0,0,0,0,4.666666667,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,2.666666667,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0.666666667,0.666666667,0,0.666666667,7.714784146,19.97351842,0.733756765,10,6,TRUE,4336.727282,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
15,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0.048664661,0.057471284,0.048664661,0.057471284,0.019896823,0.028138357,0.004472611,0.006325153,0.000458016,0.022440252,0.134369169,0.02618519,0.026290689,0.006175382,0.001738425,0.002250003,0.058911149,0.049872657,0.044723836,0.085005054,0.008772812,0.017948144,0.012644764,0.02439784,0.026393745,0.050748087,0.033869986,0.0465725,0.000727832,0.000822014,0.005365159,0.007335518,0.017958702,0.024670731,0.045351243,0.040920225,0.006194739,0.008320705,0.024362484,0.05106776,0.070438992,0.135476342,0.58959079,1.60003E-14,0.000184642,0.000271046,0.000227665,2.39355E-06,0.000129482,0.000413993,0.000771226,0.000891673,0.000797553,0.000923061,0.002939214,0.014465332,0.049582099,0.137713631,0.116003465,0.063152962,0.000616011,4.7456E-05,2.13562E-06,9.95307E-08,9.68548E-06,6.63529E-05,0.022963503,0.032520736,0.033339848,0.025309763,0.003338936,0.00443135,0.008246509,0.007511532,0.006273735,0.005347013,0.012382785,0.000147847,0.000426816,0.001091343,0.002961527,0.015506734,0.013109661,0.00956762,0.006337612,0.005866753,1.87165E-05,1.30623E-06,5.28457E-08,0.362433034,0.362433034,0.362433034,0.362433034,0,0,0,0,0,0,0,0,4.0782,3.5207,0.9657,1.0371,0,1.4151,0,0.7125,0,0,0,0,0,0,1,1,1,7,0,0,5,0,0,0,2,0,4,5,5,1,1,1,4,1,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,2,0,0,1,2,2,3.333333333,4,0,5,5,1,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,11,7,0,0,0,0,0,0,1,3,1.333333333,3.333333333,7.700959948,20.00937341,0.732441939,2,7,TRUE,4383.340116,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
16,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0.007119961,0.00154421,0.173734874,0.044210527,0.090744146,0.229426612,0.216530078,0,0,0,0,0,0,0,0,0.142529954,0.137078657,0.000392297,0.000364001,0.022409315,0.021652572,0.07700921,0.074312848,0.011804647,0.011804647,0.002992075,0.006690483,0.005623774,0,0,0.250998362,0.632697317,2.4173E-50,1.09705E-20,5.13614E-18,1.41472E-15,8.97286E-06,0.000238412,0.000554573,0.000758972,0.000612058,0.000313708,0.000431218,0.003029316,0.015614551,0.049550402,0.129206975,0.111886821,0.0640296,0.000752264,6.30259E-05,7.22668E-06,3.33377E-05,0.000440631,0.000728999,0.022627598,0.023307528,0.031746922,0.033091164,0.001951645,0.003775623,0.007313028,0.006723799,0.007041492,0.007134631,0.011597049,0.001309531,0.001534304,0.003584221,0.005285524,0.005417308,0.009027418,0.011607623,0.011999294,0.00520554,4.55192E-08,9.40253E-10,1.14751E-11,0.487831042,0.487831042,0.487831042,0.487831042,0,0,0,0,0,0,0,0,8.5447,0,0,0.9313,0,1.0892,0,0.4798,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4.666666667,8,2,1,7.69473446,20.02556216,0.73184983,164,3,TRUE,4584.999418,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
17,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,0.021626254,0.023246433,0.152166528,0.16356642,0.226016379,0.013118876,0.001815903,0.110138447,0.105638201,0,0,0,0.060009654,0.057527904,0.050759831,0.113502432,0.012559622,0.028084168,0.013594584,0.030398415,0.02935353,0.065636488,0,0,0,0,0,0,0,0,0.05451958,0.054217829,0.006818453,0.009224648,0.029654274,0.117067835,0.105716818,0.120111106,0.610791122,6.80247E-11,0.001427457,0.001165716,0.000569754,1.61692E-10,1.70359E-10,6.66136E-09,1.6148E-07,2.58042E-06,3.06359E-05,0.000300586,0.002339369,0.012739687,0.044699351,0.134112914,0.115513633,0.063741885,0.000840917,8.37695E-05,5.25429E-06,2.15718E-07,4.65014E-06,4.70024E-05,0.021775429,0.030364787,0.035163634,0.030425189,0.000403043,0.001719011,0.008813248,0.010535578,0.008400992,0.005057746,0.012308423,0.00015638,0.000365002,0.000708464,0.001553496,0.016437648,0.016899834,0.013797404,0.008822956,0.007081781,0.000619872,0.000929312,0.00085088,0.395220086,0.395220086,0.395220086,0.395220086,0,0,0,0,0,0,0,0,5.0422,0,0,0,0.5274,0.7498,1.0415,1.4314,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,0,2.333333333,0,10,0,1,6,2,1,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,5,0,2.333333333,0,0,10,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,8,24,0,0,0,0,0,0,2,8,4.333333333,0,7.726613551,19.94293907,0.734881865,65,5,TRUE,4362.384004,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
18,0,0.043514263,0.102258519,0.888888889,2.666666667,2.104888889,341.3333333,0.888888889,9.333333333,175,0.368888889,0.444444444,2,1.333333333,0.888888889,0.444444444,1.333333333,8,0.888888889,8,3.335555556,23.195,15.55555556,0.035157834,-0.072691102,0,0,0,0,4.59646E-06,3.25019E-06,2.13761E-05,1.51151E-05,1.49956E-05,1.74017E-05,0.000143105,0.089349653,0.119167927,0.002040071,0.000558209,0.000754932,0.21927077,0.204115653,0.172018751,0.074608021,0.02204337,0.009182092,0.045000249,0.018566275,0.096883389,0.04090222,0,0,0,0,0,0,0,0,0.043524028,0.038742451,0.004968489,0.003916525,0.023177787,0,0,0.246838548,0.589918958,0.000236959,3.54213E-06,1.53737E-05,8.07754E-05,0.000988522,0.0001838,0.000340476,0.000721823,0.000947223,0.000780772,0.000850069,0.003732458,0.016622814,0.049641733,0.130648797,0.1124431,0.061317238,0.000781126,0.000748881,0.001236014,0.001340772,0.000597569,0.000644785,0.01167741,0.030353106,0.031056718,0.025219949,0.001611371,0.002734296,0.005829965,0.00813364,0.009181434,0.006954848,0.007312926,0.002355806,0.00110185,0.001660215,0.003110888,0.012641622,0.013532496,0.011208307,0.009289855,0.005294263,0.001693813,0.000631429,0.000140357,0.288541483,0.288541483,0.288541483,0.288541483,0,0,0,0,0,0,0,0,8.5983,1.8179,3.4903,1.2495,0.1285,2.5574,0,0.3219,0,0,0,0,0,0,0,0,0,1.333333333,0,0,16,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,8,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,10.66666667,1.333333333,6.666666667,7.646780414,20.1511453,0.727288898,65,5,TRUE,4362.669449,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
19,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828636206,0.828636206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.680174757,4.43234E-83,1.92502E-44,1.77027E-40,1.04513E-36,4.01857E-18,1.81663E-13,1.98682E-11,1.39501E-09,6.2882E-08,1.81971E-06,3.38072E-05,0.000403221,0.003087495,0.015177424,0.097043751,0.126224992,0.105402717,0.004296781,0.000609487,5.55027E-05,3.24484E-06,1.85763E-08,4.28496E-07,0.016432158,0.007014435,0.019759605,0.035734895,1.03553E-05,1.64954E-05,0.000854617,0.003211454,0.007747485,0.011999095,0.000935616,0.001877707,0.000352342,0.000823702,0.000185644,4.59808E-06,6.0872E-05,0.000534556,0.037821824,0.036224429,3.78641E-05,2.53897E-06,1.09299E-07,0.731587537,0.731587537,0.731587537,0.731587537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3607,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7.607407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948148148,0,0,0,0,0,0,96,4.948148148,0,0,0,0,0,0,24,24,0,8.334860239,18.64417189,0.760789533,221,1,TRUE,3449.937603,0,0,0,0,0,0,0,0,0,0,1,2
20,0,0.069501949,0.128729696,0.555555556,1.666666667,1.315555556,213.3333333,0.555555556,5.833333333,175,0.230555556,0.277777778,2,0.833333333,0.555555556,0.277777778,0.833333333,8,0.555555556,8,2.084722222,23.195,9.722222222,0.021973646,-0.036689271,0,0,0,0,0.106205539,0.150197313,0.01775097,0.025103662,0.001431959,3.61289E-07,6.8815E-07,0.066896084,0.064790966,0,0,0,0.121701563,0.112982072,0.270951878,0.187950063,0.03731896,0.025381525,0.082654765,0.060678396,0.163525701,0.117046328,0,0,0,0,0,0,0,0,0.063634772,0.063634772,0.009091423,0.008686185,0.034231146,0,0,0.187829142,0.598573016,0.000435353,1.4417E-07,3.38556E-09,4.1189E-11,2.39634E-06,0.00034132,0.001519115,0.00350692,0.004286345,0.003784961,0.008138918,0.024438733,0.049673325,0.081136142,0.123775079,0.075487299,0.026941691,0.002828645,0.001922353,0.002007547,0.002532501,0.001933148,0.002802811,0.003787801,0.016481819,0.016581508,0.014072876,0.001524164,0.002377207,0.009951614,0.009892813,0.00587384,0.002760165,4.16413E-05,0.003645325,0.003062549,0.004328348,0.003268856,0.00300374,0.004880359,0.005898226,0.000532662,0.000301286,0.000820423,0.000273391,4.95151E-05,0.159122732,0.159122732,0.159122732,0.159122732,0,0,0,0,0,0,0,0,0,0.488,1.8737,2.0124,0,1.9613,0.3632,2.7649,0,0,0,0,0,0,0,0,0,0,0,5.333333333,0,0,0,0,0,0,0,0,5.333333333,0,0,2,0,0,0,0,0,0,0,0,0,5.671007175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.333333333,1.333333333,0,0,0,0,0,0,0,0,0,5.333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.666666667,10.66666667,6.666666667,7.061676581,21.63596672,0.699165324,65,5,TRUE,4215.43972,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
